order_id,customer_id,product_id,order_timestamp,price,quantity,order_total,order_status
111286,1100,127,2026-03-12 11:07:03,1145.58,2,2291.16,Returned
111287,7917,453,2026-03-12 07:42:27,3004.93,3,9014.789999999999,Returned
111288,6510,121,2026-03-12 04:34:53,2447.69,6,14686.14,Returned
111289,5731,439,2026-03-12 02:09:55,3380.71,2,6761.42,Cancelled
111290,8816,213,2026-03-12 21:01:44,1053.59,1,1053.59,Returned
111291,2115,433,2026-03-12 05:06:21,2414.99,8,19319.92,Returned
111292,7168,60,2026-03-12 22:54:04,1318.94,10,13189.400000000001,Completed
111293,4737,282,2026-03-12 16:59:28,807.95,1,807.95,Returned
111294,526,67,2026-03-12 08:45:32,3409.25,10,34092.5,Cancelled
111295,9430,4,2026-03-12 10:53:31,4938.45,10,49384.5,Completed
111296,1372,244,2026-03-12 00:25:35,1121.73,3,3365.19,Returned
111297,3191,212,2026-03-12 16:56:26,4072.77,5,20363.85,Cancelled
111298,8825,461,2026-03-12 00:08:05,3177.21,10,31772.1,Cancelled
111299,2432,362,2026-03-12 06:08:21,1236.28,5,6181.4,Cancelled
111300,9510,309,2026-03-12 07:32:09,963.63,9,8672.67,Cancelled
111301,3418,246,2026-03-12 07:59:44,728.79,9,6559.11,Cancelled
111302,9534,392,2026-03-12 02:27:23,2563.7,1,2563.7,Returned
111303,9389,221,2026-03-12 12:51:53,4077.74,0,0.0,Returned
111304,7626,453,2026-03-12 23:30:28,659.38,10,6593.8,Cancelled
111305,10468,170,2026-03-12 00:32:10,2536.65,5,12683.25,Cancelled
111306,10086,205,2026-03-12 11:41:57,4518.99,10,45189.899999999994,Completed
111307,4595,327,2026-03-12 19:31:26,3550.78,7,24855.460000000003,Returned
111308,9608,207,2026-03-12 10:31:52,476.97,8,3815.76,Completed
111309,109,451,2026-03-12 00:44:45,335.86,3,1007.58,Cancelled
111310,8815,132,2026-03-12 01:15:15,4985.7,4,19942.8,Returned
111311,696,312,2026-03-12 12:33:34,4994.22,7,34959.54,Cancelled
111312,2773,193,2026-03-12 17:08:41,2220.86,3,6662.58,Completed
111313,500,155,2026-03-12 19:51:04,810.47,7,5673.29,Completed
111314,9042,430,2026-03-12 10:38:33,1131.25,9,10181.25,Returned
111315,7038,375,2026-03-12 23:39:11,4650.48,4,18601.92,Completed
111316,442,327,2026-03-12 00:47:16,3505.12,8,28040.96,Completed
111317,1417,211,2026-03-12 22:35:08,2432.47,10,24324.699999999997,Cancelled
111318,5956,175,2026-03-12 06:44:29,954.82,7,6683.740000000001,Cancelled
111319,6093,370,2026-03-12 09:12:38,2855.28,0,0.0,Returned
111320,1987,88,2026-03-12 15:17:29,2223.78,2,4447.56,Cancelled
111321,2532,37,2026-03-12 23:16:41,75.21,0,0.0,Returned
111322,9269,384,2026-03-12 11:50:39,2870.11,4,11480.44,Cancelled
111323,2652,264,2026-03-12 06:19:39,950.48,2,1900.96,Completed
111324,1880,196,2026-03-12 15:14:38,1330.37,0,0.0,Cancelled
111325,3355,304,2026-03-12 00:27:59,1012.26,4,4049.04,Cancelled
111326,4811,68,2026-03-12 20:55:28,2556.37,2,5112.74,Cancelled
111327,692,254,2026-03-12 02:37:18,933.21,6,5599.26,Returned
111328,8730,351,2026-03-12 10:47:21,660.89,4,2643.56,Completed
111329,8924,35,2026-03-12 18:09:52,4148.99,0,0.0,Cancelled
111330,8557,292,2026-03-12 00:43:37,4786.17,5,23930.85,Returned
111331,824,414,2026-03-12 17:32:54,255.95,3,767.8499999999999,Returned
111332,3653,141,2026-03-12 00:58:29,1464.85,6,8789.099999999999,Completed
111333,1901,114,2026-03-12 09:27:34,3243.09,2,6486.18,Completed
111334,7926,424,2026-03-12 20:59:17,4203.75,4,16815.0,Returned
111335,6814,272,2026-03-12 07:27:54,126.79,5,633.95,Completed
111336,7667,264,2026-03-12 14:34:29,3308.74,3,9926.22,Completed
111337,7817,169,2026-03-12 12:29:24,569.47,7,3986.29,Cancelled
111338,5379,333,2026-03-12 20:37:25,2080.39,8,16643.12,Returned
111339,3030,462,2026-03-12 11:17:20,3223.03,5,16115.150000000001,Returned
111340,8340,109,2026-03-12 21:02:29,3553.76,4,14215.04,Cancelled
111341,7944,269,2026-03-12 15:08:19,2702.53,8,21620.24,Completed
111342,7514,291,2026-03-12 04:00:34,4499.53,3,13498.59,Cancelled
111343,4139,213,2026-03-12 04:34:00,1684.59,0,0.0,Returned
111344,123,420,2026-03-12 03:57:48,3729.86,5,18649.3,Cancelled
111345,2782,318,2026-03-12 01:43:52,3119.75,7,21838.25,Returned
111346,9831,216,2026-03-12 14:11:34,3710.43,7,25973.01,Cancelled
111347,9670,2,2026-03-12 06:25:37,2171.86,9,19546.74,Cancelled
111348,2382,246,2026-03-12 02:46:24,2395.21,1,2395.21,Cancelled
111349,1973,136,2026-03-12 10:46:59,3756.96,9,33812.64,Cancelled
111350,3897,242,2026-03-12 15:05:59,1304.59,6,7827.539999999999,Returned
111351,9963,368,2026-03-12 12:07:17,3646.72,7,25527.039999999997,Completed
111352,1359,226,2026-03-12 15:45:04,1295.99,6,7775.9400000000005,Returned
111353,1314,277,2026-03-12 03:45:03,4149.29,5,20746.45,Cancelled
111354,5684,27,2026-03-12 02:00:10,676.14,1,676.14,Returned
111355,2553,8,2026-03-12 05:22:35,1892.43,0,0.0,Cancelled
111356,3707,206,2026-03-12 08:15:23,1164.67,0,0.0,Cancelled
