order_id,customer_id,product_id,order_timestamp,price,quantity,order_total,order_status
111286,4798,26,2026-03-12 11:18:52,4402.58,4,17610.32,Cancelled
111287,7852,281,2026-03-12 21:18:14,1230.55,2,2461.1,Cancelled
111288,10111,356,2026-03-12 13:58:16,4399.9,3,13199.699999999999,Cancelled
111289,3268,407,2026-03-12 22:58:51,1572.95,1,1572.95,Cancelled
111290,5885,327,2026-03-12 12:04:13,4579.25,7,32054.75,Completed
111291,3490,246,2026-03-12 11:07:55,2005.86,2,4011.72,Completed
111292,8689,63,2026-03-12 22:04:11,892.16,9,8029.44,Completed
111293,4284,101,2026-03-12 18:49:24,2009.77,1,2009.77,Cancelled
111294,2167,454,2026-03-12 05:00:03,1055.16,3,3165.4800000000005,Returned
111295,1952,150,2026-03-12 11:27:57,3772.17,8,30177.36,Cancelled
111296,7311,115,2026-03-12 04:18:07,1163.57,8,9308.56,Completed
111297,5681,185,2026-03-12 00:00:40,4404.61,3,13213.829999999998,Cancelled
111298,10019,136,2026-03-12 09:16:15,1190.2,5,5951.0,Returned
111299,9083,196,2026-03-12 05:41:49,3937.97,5,19689.85,Returned
111300,854,51,2026-03-12 15:58:32,1047.59,5,5237.95,Returned
111301,4915,154,2026-03-12 02:22:37,4164.79,2,8329.58,Completed
111302,840,500,2026-03-12 11:49:42,4034.24,3,12102.72,Cancelled
111303,3640,102,2026-03-12 14:38:51,26.08,9,234.71999999999997,Returned
111304,5085,432,2026-03-12 20:24:57,1514.81,5,7574.049999999999,Cancelled
111305,7171,271,2026-03-12 18:49:09,4610.04,5,23050.2,Returned
111306,1456,494,2026-03-12 16:27:58,2555.29,4,10221.16,Cancelled
111307,300,14,2026-03-12 12:55:11,4313.7,0,0.0,Cancelled
111308,6402,267,2026-03-12 06:00:04,1322.14,4,5288.56,Returned
111309,7054,483,2026-03-12 15:57:50,1084.79,1,1084.79,Completed
111310,7082,463,2026-03-12 19:18:11,2238.58,1,2238.58,Cancelled
111311,8581,379,2026-03-12 10:33:49,2663.77,2,5327.54,Cancelled
111312,2970,224,2026-03-12 10:00:53,3774.67,5,18873.35,Returned
111313,2918,226,2026-03-12 15:30:15,308.46,0,0.0,Returned
111314,9529,436,2026-03-12 15:04:55,2463.31,2,4926.62,Completed
111315,1974,388,2026-03-12 08:02:33,3986.91,4,15947.64,Completed
111316,8729,184,2026-03-12 07:25:59,160.83,8,1286.64,Returned
111317,7979,159,2026-03-12 03:07:11,2439.65,4,9758.6,Completed
111318,6909,141,2026-03-12 21:52:41,3716.65,6,22299.9,Cancelled
111319,8591,147,2026-03-12 09:56:50,277.36,5,1386.8000000000002,Cancelled
111320,1130,450,2026-03-12 15:28:33,1824.43,1,1824.43,Cancelled
111321,8424,40,2026-03-12 10:56:58,3045.79,7,21320.53,Completed
111322,10477,74,2026-03-12 04:00:09,813.97,2,1627.94,Cancelled
111323,7433,119,2026-03-12 02:18:55,453.02,3,1359.06,Completed
111324,9441,360,2026-03-12 14:19:49,1159.83,2,2319.66,Cancelled
111325,1530,201,2026-03-12 07:12:42,2603.36,4,10413.44,Completed
111326,4472,348,2026-03-12 08:39:48,3787.28,3,11361.84,Returned
111327,4215,421,2026-03-12 10:11:28,4797.32,4,19189.28,Completed
111328,8160,101,2026-03-12 17:17:22,4506.72,0,0.0,Returned
111329,7878,352,2026-03-12 23:29:16,1012.39,1,1012.39,Returned
111330,6315,246,2026-03-12 01:22:57,3941.35,0,0.0,Completed
111331,9134,188,2026-03-12 13:38:21,4369.47,9,39325.23,Cancelled
111332,10409,281,2026-03-12 04:36:59,2506.24,1,2506.24,Completed
111333,6723,188,2026-03-12 06:20:10,2565.57,3,7696.710000000001,Returned
111334,544,30,2026-03-12 06:29:07,2033.07,0,0.0,Completed
111335,6808,90,2026-03-12 04:12:54,4228.67,8,33829.36,Returned
111336,3971,251,2026-03-12 14:16:02,2062.97,2,4125.94,Cancelled
111337,1682,108,2026-03-12 18:03:23,2242.95,5,11214.75,Completed
111338,2334,115,2026-03-12 22:37:06,2696.87,9,24271.829999999998,Returned
111339,3918,163,2026-03-12 17:22:04,1062.65,7,7438.550000000001,Returned
111340,7145,413,2026-03-12 05:05:04,2871.99,8,22975.92,Completed
111341,1805,184,2026-03-12 11:00:28,2946.55,7,20625.850000000002,Returned
111342,7865,81,2026-03-12 07:04:21,888.42,8,7107.36,Returned
111343,3603,99,2026-03-12 20:32:56,2291.1,4,9164.4,Returned
111344,5402,293,2026-03-12 07:37:11,3052.95,10,30529.5,Returned
111345,4543,76,2026-03-12 20:33:34,849.28,6,5095.68,Completed
111346,840,323,2026-03-12 19:13:28,4586.68,9,41280.12,Cancelled
111347,4933,230,2026-03-12 18:08:05,4690.69,5,23453.449999999997,Returned
111348,3600,473,2026-03-12 15:05:21,1119.15,4,4476.6,Completed
111349,6161,143,2026-03-12 05:38:42,419.6,8,3356.8,Cancelled
111350,2579,396,2026-03-12 20:45:59,184.42,7,1290.9399999999998,Cancelled
111351,10402,184,2026-03-12 23:24:32,4992.8,10,49928.0,Cancelled
111352,204,365,2026-03-12 18:18:15,1709.28,0,0.0,Cancelled
111353,2444,311,2026-03-12 23:06:14,2806.05,5,14030.25,Returned
111354,7404,483,2026-03-12 21:50:11,330.53,1,330.53,Cancelled
111355,6521,328,2026-03-12 23:10:13,4703.44,8,37627.52,Cancelled
111356,327,259,2026-03-12 18:13:40,4306.26,6,25837.56,Completed
111357,2915,271,2026-03-12 03:36:06,3388.49,4,13553.96,Returned
111358,2431,15,2026-03-12 20:11:21,3439.55,8,27516.4,Cancelled
111359,1428,12,2026-03-12 15:41:15,2163.48,8,17307.84,Cancelled
111360,8032,187,2026-03-12 22:07:30,590.71,10,5907.1,Cancelled
111361,6544,273,2026-03-12 12:28:11,4659.21,2,9318.42,Returned
111362,556,310,2026-03-12 07:38:04,2071.18,4,8284.72,Returned
111363,4935,133,2026-03-12 22:43:18,2983.05,2,5966.1,Returned
111364,2731,81,2026-03-12 04:22:10,657.15,1,657.15,Completed
111365,410,359,2026-03-12 20:47:11,3166.29,6,18997.739999999998,Cancelled
111366,6478,383,2026-03-12 15:53:21,695.06,4,2780.24,Returned
111367,750,484,2026-03-12 04:22:43,2799.56,2,5599.12,Returned
111368,6004,103,2026-03-12 08:45:58,3394.95,7,23764.649999999998,Returned
111369,2916,347,2026-03-12 09:46:29,3127.96,7,21895.72,Cancelled
111370,1351,359,2026-03-12 06:20:36,4190.77,8,33526.16,Cancelled
111371,775,7,2026-03-12 02:06:19,4090.55,6,24543.300000000003,Completed
111372,10322,227,2026-03-12 18:45:14,1686.99,9,15182.91,Returned
111373,9248,21,2026-03-12 16:25:53,1423.83,10,14238.3,Returned
111374,452,365,2026-03-12 22:10:24,1805.72,5,9028.6,Cancelled
111375,6008,36,2026-03-12 02:21:06,1611.03,0,0.0,Completed
111376,3449,72,2026-03-12 08:47:12,3825.66,9,34430.94,Completed
111377,880,229,2026-03-12 08:32:52,4374.28,3,13122.84,Returned
111378,7813,403,2026-03-12 01:03:20,1392.09,8,11136.72,Cancelled
111379,3874,410,2026-03-12 18:59:48,3109.63,6,18657.78,Completed
111380,9511,481,2026-03-12 22:17:38,4524.58,5,22622.9,Returned
111381,6408,269,2026-03-12 19:43:22,4753.99,0,0.0,Completed
111382,8184,187,2026-03-12 04:03:23,2243.85,10,22438.5,Completed
111383,1235,452,2026-03-12 00:38:21,2407.06,9,21663.54,Cancelled
111384,2077,406,2026-03-12 00:56:36,66.41,8,531.28,Completed
111385,2731,194,2026-03-12 03:17:19,3794.74,9,34152.659999999996,Returned
111386,3227,462,2026-03-12 02:52:17,4704.66,6,28227.96,Completed
111387,6595,347,2026-03-12 07:10:41,4513.19,0,0.0,Cancelled
111388,8441,255,2026-03-12 07:54:09,4707.59,2,9415.18,Cancelled
111389,3563,298,2026-03-12 22:54:52,869.09,7,6083.63,Cancelled
111390,8552,118,2026-03-12 22:30:09,3586.12,5,17930.6,Returned
111391,904,211,2026-03-12 12:13:02,4234.12,2,8468.24,Completed
111392,6128,263,2026-03-12 15:08:36,2441.87,6,14651.22,Returned
111393,7462,293,2026-03-12 05:56:34,539.04,7,3773.2799999999997,Cancelled
111394,6965,375,2026-03-12 07:30:28,3463.39,8,27707.12,Cancelled
111395,7886,386,2026-03-12 00:56:06,2285.78,8,18286.24,Completed
111396,2544,229,2026-03-12 10:22:34,445.77,2,891.54,Returned
111397,8367,164,2026-03-12 16:14:39,4877.62,1,4877.62,Completed
111398,4454,222,2026-03-12 00:54:01,2005.85,2,4011.7,Cancelled
111399,4254,178,2026-03-12 10:58:09,4871.65,10,48716.5,Returned
111400,3500,106,2026-03-12 12:43:55,2113.64,2,4227.28,Completed
111401,4174,220,2026-03-12 10:43:13,2463.02,0,0.0,Completed
111402,2591,257,2026-03-12 03:43:03,3203.28,7,22422.960000000003,Cancelled
111403,1057,17,2026-03-12 15:10:47,3432.15,2,6864.3,Returned
111404,8160,246,2026-03-12 15:33:23,1410.86,3,4232.58,Cancelled
111405,3891,76,2026-03-12 07:50:42,1216.68,1,1216.68,Cancelled
111406,6008,147,2026-03-12 14:27:39,2146.73,5,10733.65,Completed
111407,5458,148,2026-03-12 08:50:03,3347.91,3,10043.73,Cancelled
111408,5610,288,2026-03-12 02:39:29,1731.84,2,3463.68,Completed
111409,1869,76,2026-03-12 18:03:30,3300.33,9,29702.97,Cancelled
111410,3994,265,2026-03-12 10:33:51,4871.68,0,0.0,Returned
111411,540,477,2026-03-12 14:51:29,1619.94,5,8099.700000000001,Completed
111412,5400,298,2026-03-12 16:57:37,2178.58,5,10892.9,Completed
111413,7959,263,2026-03-12 01:33:52,1290.68,9,11616.12,Returned
111414,9517,296,2026-03-12 00:48:52,227.01,10,2270.1,Cancelled
111415,840,193,2026-03-12 06:48:36,187.79,5,938.9499999999999,Returned
111416,5043,156,2026-03-12 17:44:14,2573.83,0,0.0,Completed
111417,1457,41,2026-03-12 13:46:52,2222.4,10,22224.0,Completed
111418,2870,339,2026-03-12 01:43:47,3050.95,10,30509.5,Returned
111419,8584,176,2026-03-12 12:08:49,749.44,4,2997.76,Completed
111420,371,115,2026-03-12 12:50:46,4344.53,1,4344.53,Returned
111421,6408,280,2026-03-12 11:10:16,1302.65,8,10421.2,Completed
111422,6593,236,2026-03-12 16:55:58,668.98,10,6689.8,Cancelled
111423,2684,224,2026-03-12 11:14:14,3555.43,6,21332.579999999998,Returned
111424,2328,12,2026-03-12 01:31:45,619.41,1,619.41,Completed
111425,2899,434,2026-03-12 17:53:57,2657.82,8,21262.56,Returned
111426,9740,329,2026-03-12 16:49:27,1419.46,6,8516.76,Completed
111427,3120,394,2026-03-12 16:03:01,4793.07,2,9586.14,Cancelled
111428,8268,301,2026-03-12 09:25:27,1404.98,5,7024.9,Completed
111429,5556,221,2026-03-12 11:42:02,33.38,9,300.42,Cancelled
111430,88,445,2026-03-12 22:42:01,2005.02,9,18045.18,Cancelled
111431,530,460,2026-03-12 02:58:44,3566.54,1,3566.54,Returned
111432,2377,458,2026-03-12 02:16:14,2961.55,5,14807.75,Completed
111433,2228,222,2026-03-12 15:50:17,1852.68,1,1852.68,Cancelled
111434,9039,270,2026-03-12 18:34:14,1672.43,5,8362.15,Cancelled
111435,9741,383,2026-03-12 21:46:22,2301.91,4,9207.64,Completed
111436,1169,278,2026-03-12 02:47:04,4934.24,3,14802.72,Returned
111437,8094,292,2026-03-12 21:39:41,4852.36,9,43671.24,Completed
111438,4035,343,2026-03-12 14:37:15,4574.72,6,27448.32,Completed
