event_id,customer_id,product_id,event_type,event_timestamp,device_type,session_duration
255296,3613,145,checkout,2026-03-12 14:52:47,tablet,223
255297,7711,480,product_view,2026-03-12 18:22:40,desktop,459
255298,3845,337,product_view,2026-03-12 06:08:41,desktop,575
255299,3408,11,add_to_cart,2026-03-12 09:29:38,tablet,45
255300,2830,173,add_to_cart,2026-03-12 22:51:41,tablet,402
255301,944,436,page_view,2026-03-12 02:09:46,mobile,76
255302,5288,93,checkout,2026-03-12 08:12:24,tablet,570
255303,5305,312,add_to_cart,2026-03-12 19:46:09,desktop,410
255304,2930,223,checkout,2026-03-12 01:39:09,desktop,582
255305,6388,460,checkout,2026-03-12 00:14:33,mobile,95
255306,3265,427,checkout,2026-03-12 05:53:42,mobile,13
255307,5030,302,product_view,2026-03-12 14:46:49,desktop,62
255308,5473,479,page_view,2026-03-12 09:55:35,tablet,89
255309,18,462,checkout,2026-03-12 18:09:00,mobile,267
255310,909,145,checkout,2026-03-12 03:58:31,mobile,50
255311,993,500,checkout,2026-03-12 23:39:56,desktop,226
255312,10298,139,add_to_cart,2026-03-12 14:08:59,mobile,168
255313,9673,66,page_view,2026-03-12 14:38:19,desktop,502
255314,8730,406,product_view,2026-03-12 20:53:32,tablet,493
255315,9019,238,page_view,2026-03-12 20:12:13,tablet,125
255316,8862,61,add_to_cart,2026-03-12 09:08:08,tablet,200
255317,6479,243,checkout,2026-03-12 20:21:45,tablet,282
255318,696,326,page_view,2026-03-12 13:16:03,desktop,193
255319,6246,172,add_to_cart,2026-03-12 21:58:48,tablet,47
255320,800,280,page_view,2026-03-12 03:30:40,tablet,544
255321,1038,381,product_view,2026-03-12 23:19:27,desktop,482
255322,5443,58,product_view,2026-03-12 07:23:20,desktop,6
255323,7006,387,product_view,2026-03-12 11:00:17,tablet,149
255324,1582,411,add_to_cart,2026-03-12 17:09:59,tablet,388
255325,5173,174,checkout,2026-03-12 01:36:07,desktop,145
255326,4517,467,page_view,2026-03-12 21:40:35,mobile,117
255327,449,78,product_view,2026-03-12 16:48:07,tablet,427
255328,739,33,page_view,2026-03-12 16:12:24,desktop,464
255329,6247,176,page_view,2026-03-12 17:37:49,tablet,348
255330,9388,344,product_view,2026-03-12 03:55:04,desktop,595
255331,3506,12,checkout,2026-03-12 02:09:39,desktop,303
255332,6905,373,page_view,2026-03-12 11:56:43,desktop,464
255333,1649,427,checkout,2026-03-12 15:28:11,tablet,461
255334,2418,488,page_view,2026-03-12 23:35:34,tablet,295
255335,8633,462,add_to_cart,2026-03-12 03:59:53,mobile,204
255336,3932,477,page_view,2026-03-12 10:22:54,tablet,248
255337,544,169,product_view,2026-03-12 10:16:46,desktop,15
255338,5280,188,page_view,2026-03-12 03:11:07,desktop,5
255339,6890,17,add_to_cart,2026-03-12 04:22:28,desktop,232
255340,10183,39,page_view,2026-03-12 04:04:12,desktop,51
255341,5515,160,checkout,2026-03-12 13:54:09,mobile,403
255342,5972,349,product_view,2026-03-12 17:32:05,desktop,43
255343,1367,401,product_view,2026-03-12 05:11:25,mobile,263
255344,8026,395,checkout,2026-03-12 21:04:19,mobile,536
255345,7921,370,page_view,2026-03-12 18:32:45,desktop,454
255346,6099,2,checkout,2026-03-12 08:13:28,tablet,287
255347,589,458,add_to_cart,2026-03-12 03:13:00,mobile,48
255348,6023,315,checkout,2026-03-12 12:37:41,desktop,204
255349,4066,230,add_to_cart,2026-03-12 05:47:49,desktop,115
255350,8307,249,checkout,2026-03-12 22:59:46,tablet,263
255351,6212,26,product_view,2026-03-12 00:56:12,mobile,233
255352,10080,275,product_view,2026-03-12 01:48:06,desktop,507
255353,6537,308,add_to_cart,2026-03-12 04:05:17,desktop,380
255354,6274,92,checkout,2026-03-12 23:17:01,tablet,578
255355,1366,72,checkout,2026-03-12 13:02:18,desktop,180
255356,1014,186,add_to_cart,2026-03-12 04:38:42,tablet,458
255357,2269,389,product_view,2026-03-12 22:18:34,tablet,428
255358,1617,399,checkout,2026-03-12 09:25:26,mobile,546
